sample_barcode	sample_class	sample_type	PC1	PC2
TCGA-AR-A5QP-01A	tumor	Primary Tumor	-1.6845062705792324	2.1935740927667027
TCGA-B6-A0RG-01A	tumor	Primary Tumor	6.5302886640052735	-8.2233390230801
TCGA-B6-A0RI-01A	tumor	Primary Tumor	3.1306889696959175	-3.5038308054426346
TCGA-B6-A0RM-01A	tumor	Primary Tumor	1.9773249980395107	-0.390740524713779
TCGA-B6-A0RN-01A	tumor	Primary Tumor	4.691198424363452	1.004710937912826
TCGA-B6-A0RO-01A	tumor	Primary Tumor	1.5783121545837866	1.4116523626260367
TCGA-B6-A0RP-01A	tumor	Primary Tumor	3.417272416189605	-2.5935534377498235
TCGA-B6-A0RV-01A	tumor	Primary Tumor	-0.9750083308848332	2.5675555747048286
TCGA-B6-A0WT-01A	tumor	Primary Tumor	2.974982070267178	-2.7965111147970796
TCGA-B6-A0WY-01A	tumor	Primary Tumor	-1.3301106782598189	1.0777704749818766
TCGA-B6-A0WZ-01A	tumor	Primary Tumor	2.276071934876811	1.0356945094253194
TCGA-B6-A0X4-01A	tumor	Primary Tumor	1.6900393713163486	-1.9588151938418084
TCGA-B6-A0X7-01A	tumor	Primary Tumor	0.8073127003443236	1.1297564524814334
TCGA-B6-A1KI-01A	tumor	Primary Tumor	0.4974259076877499	-1.2281256498623843
TCGA-B6-A2IU-01A	tumor	Primary Tumor	3.609591290753696	-2.367366414506695
TCGA-B6-A401-01A	tumor	Primary Tumor	-0.20578990663323152	0.4786822158245147
TCGA-B6-A408-01A	tumor	Primary Tumor	3.3027319810746403	-1.9829003764702793
TCGA-B6-A40B-01A	tumor	Primary Tumor	2.625338991924739	1.7764300203878245
TCGA-B6-A40C-01A	tumor	Primary Tumor	3.287609921211473	1.4282882802679622
TCGA-BH-A0AZ-01A	tumor	Primary Tumor	0.385531931670496	-1.8046221959446165
TCGA-BH-A0B2-01A	tumor	Primary Tumor	-0.5263011221122563	1.2520999486641013
TCGA-BH-A0B5-01A	tumor	Primary Tumor	3.390765277885961	1.0284018636770502
TCGA-BH-A0B6-01A	tumor	Primary Tumor	-0.058020888749895	0.40796616426246746
TCGA-BH-A0B8-01A	tumor	Primary Tumor	5.63054041373953	0.9770788410473037
TCGA-BH-A0BA-01A	tumor	Primary Tumor	3.2728130548926435	-0.08052054971465344
TCGA-BH-A0BC-01A	tumor	Primary Tumor	0.339385795696962	0.3285434936424194
TCGA-BH-A0BJ-01A	tumor	Primary Tumor	-1.3761938975691963	0.04449360458922479
TCGA-BH-A0BM-01A	tumor	Primary Tumor	0.05207777570311452	0.3650544420152669
TCGA-BH-A0BS-01A	tumor	Primary Tumor	2.920873141354624	-2.73478019236382
TCGA-BH-A0BT-01A	tumor	Primary Tumor	3.684180399778532	-2.9870505222693446
TCGA-BH-A0DG-01A	tumor	Primary Tumor	-0.9473357746943502	1.2685998206141544
TCGA-BH-A0DH-01A	tumor	Primary Tumor	5.726528609500164	-0.8238964043231753
TCGA-BH-A0DI-01A	tumor	Primary Tumor	-1.6253716968857148	2.4096510997930567
TCGA-BH-A0DK-01A	tumor	Primary Tumor	1.6064156907738267	3.2471524635410627
TCGA-BH-A0DP-01A	tumor	Primary Tumor	1.3218182323084562	1.7060578740407704
TCGA-BH-A0DQ-01A	tumor	Primary Tumor	3.0335523661151593	-4.834029865363381
TCGA-BH-A0DS-01A	tumor	Primary Tumor	3.219506142546334	3.521964625010956
TCGA-BH-A0DV-01A	tumor	Primary Tumor	-1.9165906188977044	0.036365804579285885
TCGA-BH-A0E1-01A	tumor	Primary Tumor	0.06526422400956279	1.3331587980750743
TCGA-BH-A0E2-01A	tumor	Primary Tumor	1.8254296277261794	2.635190424230563
TCGA-BH-A0GY-01A	tumor	Primary Tumor	1.615878990280696	-1.7084592492678048
TCGA-BH-A0GZ-01A	tumor	Primary Tumor	1.1439433224572444	3.335197805547756
TCGA-BH-A0H3-01A	tumor	Primary Tumor	-0.46717842339126786	1.2431309875412078
TCGA-BH-A0H6-01A	tumor	Primary Tumor	1.6189306630055738	-2.4365419347031003
TCGA-BH-A0H7-01A	tumor	Primary Tumor	4.212295141693037	-1.2197340233255523
TCGA-BH-A0H9-01A	tumor	Primary Tumor	1.0599803106727932	-6.280612632348531
TCGA-BH-A0HA-01A	tumor	Primary Tumor	1.2233321429614183	2.426440307060987
TCGA-BH-A0HB-01A	tumor	Primary Tumor	2.446701896794505	0.5811038536826034
TCGA-BH-A0HF-01A	tumor	Primary Tumor	0.10980089212792102	-1.0229094712936797
TCGA-BH-A0HI-01A	tumor	Primary Tumor	0.7546525893590107	0.9049767878977881
TCGA-BH-A0HK-01A	tumor	Primary Tumor	4.599524736177078	2.336125319572205
TCGA-BH-A0HN-01A	tumor	Primary Tumor	4.698200735551656	0.2869922815173949
TCGA-BH-A0HP-01A	tumor	Primary Tumor	0.3688136950467026	1.5390636511086646
TCGA-BH-A0HX-01A	tumor	Primary Tumor	3.082479512389182	0.09072320662727656
TCGA-BH-A0W4-01A	tumor	Primary Tumor	0.8479849088434767	-0.6612540182344753
TCGA-BH-A0W5-01A	tumor	Primary Tumor	-1.1763130042306933	-0.18921773360740446
TCGA-BH-A1EO-01A	tumor	Primary Tumor	2.134543083180234	1.5221671493456308
TCGA-BH-A1ES-01A	tumor	Primary Tumor	1.001465959261238	3.3756238958803615
TCGA-BH-A1ET-01A	tumor	Primary Tumor	3.065137268920006	-2.023432630039875
TCGA-BH-A1EU-01A	tumor	Primary Tumor	-1.427745013659175	0.44647431941403826
