method	collection	direction	term	ONTOLOGY	TERM	N	DE	P.DE	FDR
missMethyl_gometh	GO	hypermethylated	GO:0000700	MF	mismatch base pair DNA N-glycosylase activity	4	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0000701	MF	purine-specific mismatch base pair DNA N-glycosylase activity	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0000702	MF	oxidized base lesion DNA N-glycosylase activity	4	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0000703	MF	oxidized pyrimidine nucleobase lesion DNA N-glycosylase activity	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0000706	BP	meiotic DNA double-strand break processing	3	1	0.357436457973196	1
missMethyl_gometh	GO	hypermethylated	GO:0000707	BP	meiotic DNA recombinase assembly	1	0	0.999999999984042	1
missMethyl_gometh	GO	hypermethylated	GO:0000708	BP	meiotic strand invasion	1	0	1.00000000001742	1
missMethyl_gometh	GO	hypermethylated	GO:0000709	BP	meiotic joint molecule formation	1	0	1.00000000001742	1
missMethyl_gometh	GO	hypermethylated	GO:0000710	BP	meiotic mismatch repair	1	0	0.999999999976749	1
missMethyl_gometh	GO	hypermethylated	GO:0000711	BP	meiotic DNA repair synthesis	3	1	0.40364365580683	1
missMethyl_gometh	GO	hypermethylated	GO:0000712	BP	resolution of meiotic recombination intermediates	16	4	0.425911398632931	1
missMethyl_gometh	GO	hypermethylated	GO:0000715	BP	nucleotide-excision repair, DNA damage recognition	1	0	1.00000000004299	1
missMethyl_gometh	GO	hypermethylated	GO:0000717	BP	nucleotide-excision repair, DNA duplex unwinding	1	0	0.999999999996571	1
missMethyl_gometh	GO	hypermethylated	GO:0000720	BP	pyrimidine dimer repair by nucleotide-excision repair	4	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0000721	MF	(R,R)-butanediol dehydrogenase activity	1	0	1.00000000001641	1
missMethyl_gometh	GO	hypermethylated	GO:0000722	BP	telomere maintenance via recombination	14	3	0.56316355898261	1
missMethyl_gometh	GO	hypermethylated	GO:0000723	BP	telomere maintenance	161	29	0.915480521280014	1
missMethyl_gometh	GO	hypermethylated	GO:0000724	BP	double-strand break repair via homologous recombination	185	20	0.999945555053528	1
missMethyl_gometh	GO	hypermethylated	GO:0000725	BP	recombinational repair	191	21	0.999932040814796	1
missMethyl_gometh	GO	hypermethylated	GO:0000727	BP	double-strand break repair via break-induced replication	12	1	0.950462000176738	1
missMethyl_gometh	GO	hypermethylated	GO:0000729	BP	DNA double-strand break processing	22	1	0.992565738882705	1
missMethyl_gometh	GO	hypermethylated	GO:0000730	BP	DNA recombinase assembly	4	1	0.575594894359058	1
missMethyl_gometh	GO	hypermethylated	GO:0000731	BP	DNA synthesis involved in DNA repair	42	6	0.909990613685352	1
missMethyl_gometh	GO	hypermethylated	GO:0000732	BP	DNA strand displacement	1	0	1.00000000002431	1
missMethyl_gometh	GO	hypermethylated	GO:0000741	BP	karyogamy	1	0	1.00000000001152	1
missMethyl_gometh	GO	hypermethylated	GO:0000768	BP	syncytium formation by plasma membrane fusion	60	24	0.0201209858560223	0.301330592993531
missMethyl_gometh	GO	hypermethylated	GO:0000773	MF	phosphatidyl-N-methylethanolamine N-methyltransferase activity	1	1	0.413515454164933	1
missMethyl_gometh	GO	hypermethylated	GO:0000774	MF	adenyl-nucleotide exchange factor activity	15	3	0.573008533203663	1
missMethyl_gometh	GO	hypermethylated	GO:0000775	CC	chromosome, centromeric region	256	38	0.994210996528054	1
missMethyl_gometh	GO	hypermethylated	GO:0000776	CC	kinetochore	169	20	0.999273655594995	1
missMethyl_gometh	GO	hypermethylated	GO:0000779	CC	condensed chromosome, centromeric region	181	21	0.999635360012393	1
missMethyl_gometh	GO	hypermethylated	GO:0000781	CC	chromosome, telomeric region	171	33	0.685378292537597	1
missMethyl_gometh	GO	hypermethylated	GO:0000782	CC	telomere cap complex	13	2	0.772192060569532	1
missMethyl_gometh	GO	hypermethylated	GO:0000783	CC	nuclear telomere cap complex	13	2	0.772192060569532	1
missMethyl_gometh	GO	hypermethylated	GO:0000785	CC	chromatin	1371	450	7.24128813469319e-12	1.84356612920075e-09
missMethyl_gometh	GO	hypermethylated	GO:0000786	CC	nucleosome	117	16	0.755280313816597	1
missMethyl_gometh	GO	hypermethylated	GO:0000791	CC	euchromatin	62	10	0.869037948341255	1
missMethyl_gometh	GO	hypermethylated	GO:0000792	CC	heterochromatin	82	17	0.786632829245204	1
missMethyl_gometh	GO	hypermethylated	GO:0000793	CC	condensed chromosome	278	45	0.977060609031726	1
missMethyl_gometh	GO	hypermethylated	GO:0000794	CC	condensed nuclear chromosome	79	19	0.182141544561943	1
missMethyl_gometh	GO	hypermethylated	GO:0000795	CC	synaptonemal complex	38	13	0.0275485542359962	0.371805909098349
missMethyl_gometh	GO	hypermethylated	GO:0000796	CC	condensin complex	8	1	0.780601694665614	1
missMethyl_gometh	GO	hypermethylated	GO:0000800	CC	lateral element	13	3	0.532609474812903	1
missMethyl_gometh	GO	hypermethylated	GO:0000801	CC	central element	8	3	0.142729776029695	0.926069476446364
missMethyl_gometh	GO	hypermethylated	GO:0000802	CC	transverse filament	1	1	0.173212300977706	0.982940321961633
missMethyl_gometh	GO	hypermethylated	GO:0000803	CC	sex chromosome	34	8	0.473135759417092	1
missMethyl_gometh	GO	hypermethylated	GO:0000805	CC	X chromosome	11	1	0.959110171390341	1
missMethyl_gometh	GO	hypermethylated	GO:0000806	CC	Y chromosome	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0000808	CC	origin recognition complex	8	1	0.744738729722826	1
missMethyl_gometh	GO	hypermethylated	GO:0000810	MF	diacylglycerol diphosphate phosphatase activity	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0000811	CC	GINS complex	5	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0000812	CC	Swr1 complex	13	1	0.979300785116247	1
missMethyl_gometh	GO	hypermethylated	GO:0000813	CC	ESCRT I complex	11	1	0.957828314829605	1
missMethyl_gometh	GO	hypermethylated	GO:0000814	CC	ESCRT II complex	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0000815	CC	ESCRT III complex	11	1	0.915613839644283	1
missMethyl_gometh	GO	hypermethylated	GO:0000819	BP	sister chromatid segregation	234	36	0.997957780850824	1
missMethyl_gometh	GO	hypermethylated	GO:0000820	BP	regulation of glutamine family amino acid metabolic process	7	2	0.461185763546312	1
missMethyl_gometh	GO	hypermethylated	GO:0000821	BP	regulation of arginine metabolic process	5	1	0.654578540707556	1
missMethyl_gometh	GO	hypermethylated	GO:0000822	MF	inositol hexakisphosphate binding	3	1	0.597841491830053	1
missMethyl_gometh	GO	hypermethylated	GO:0000823	MF	inositol-1,4,5-trisphosphate 6-kinase activity	1	0	0.999999999958959	1
missMethyl_gometh	GO	hypermethylated	GO:0000824	MF	inositol-1,4,5,6-tetrakisphosphate 3-kinase activity	1	0	0.999999999958959	1
missMethyl_gometh	GO	hypermethylated	GO:0000825	MF	inositol-1,3,4,5-tetrakisphosphate 6-kinase activity	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0000827	MF	inositol-1,3,4,5,6-pentakisphosphate kinase activity	5	1	0.616704159138277	1
missMethyl_gometh	GO	hypermethylated	GO:0000828	MF	inositol hexakisphosphate kinase activity	5	1	0.616704159138277	1
missMethyl_gometh	GO	hypermethylated	GO:0000829	MF	diphosphoinositol pentakisphosphate kinase activity	5	1	0.616704159138277	1
missMethyl_gometh	GO	hypermethylated	GO:0000831	MF	inositol hexakisphosphate 6-kinase activity	1	0	1.00000000000294	1
missMethyl_gometh	GO	hypermethylated	GO:0000832	MF	inositol hexakisphosphate 5-kinase activity	5	1	0.616704159138277	1
missMethyl_gometh	GO	hypermethylated	GO:0000835	CC	ER ubiquitin ligase complex	5	1	0.750688996338517	1
missMethyl_gometh	GO	hypermethylated	GO:0000836	CC	Hrd1p ubiquitin ligase complex	4	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0000839	CC	Hrd1p ubiquitin ligase ERAD-L complex	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0000900	MF	mRNA regulatory element binding translation repressor activity	17	5	0.49184463431874	1
missMethyl_gometh	GO	hypermethylated	GO:0000902	BP	cell morphogenesis	983	379	1.03664311320167e-11	2.58055025646335e-09
missMethyl_gometh	GO	hypermethylated	GO:0000910	BP	cytokinesis	190	38	0.857898295611414	1
missMethyl_gometh	GO	hypermethylated	GO:0000912	BP	assembly of actomyosin apparatus involved in cytokinesis	9	1	0.914409920468569	1
missMethyl_gometh	GO	hypermethylated	GO:0000915	BP	actomyosin contractile ring assembly	9	1	0.914409920468569	1
missMethyl_gometh	GO	hypermethylated	GO:0000916	BP	actomyosin contractile ring contraction	1	0	0.999999999994551	1
missMethyl_gometh	GO	hypermethylated	GO:0000917	BP	division septum assembly	1	1	0.389109066268196	1
missMethyl_gometh	GO	hypermethylated	GO:0000921	BP	septin ring assembly	1	0	0.99999999999743	1
missMethyl_gometh	GO	hypermethylated	GO:0000922	CC	spindle pole	180	23	0.999766848813075	1
missMethyl_gometh	GO	hypermethylated	GO:0000930	CC	gamma-tubulin complex	19	1	0.99557372888203	1
missMethyl_gometh	GO	hypermethylated	GO:0000931	CC	gamma-tubulin ring complex	9	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0000932	CC	P-body	99	18	0.930690679452882	1
missMethyl_gometh	GO	hypermethylated	GO:0000938	CC	GARP complex	5	1	0.908500681554612	1
missMethyl_gometh	GO	hypermethylated	GO:0000939	CC	inner kinetochore	18	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0000940	CC	outer kinetochore	20	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0000956	BP	nuclear-transcribed mRNA catabolic process	123	13	0.999810123055995	1
missMethyl_gometh	GO	hypermethylated	GO:0000957	BP	mitochondrial RNA catabolic process	6	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0000958	BP	mitochondrial mRNA catabolic process	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0000959	BP	mitochondrial RNA metabolic process	52	2	0.999867560690097	1
missMethyl_gometh	GO	hypermethylated	GO:0000960	BP	regulation of mitochondrial RNA catabolic process	5	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0000961	BP	negative regulation of mitochondrial RNA catabolic process	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0000962	BP	positive regulation of mitochondrial RNA catabolic process	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0000963	BP	mitochondrial RNA processing	23	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0000964	BP	mitochondrial RNA 5'-end processing	4	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0000965	BP	mitochondrial RNA 3'-end processing	8	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0000966	BP	RNA 5'-end processing	37	2	0.995875064647596	1
missMethyl_gometh	GO	hypermethylated	GO:0000967	BP	rRNA 5'-end processing	5	1	0.773173010486988	1
missMethyl_gometh	GO	hypermethylated	GO:0000972	BP	transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery	7	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0000973	BP	post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0000974	CC	Prp19 complex	14	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0000976	MF	transcription cis-regulatory region binding	1448	480	4.39309328962237e-14	1.78950658292181e-11
missMethyl_gometh	GO	hypermethylated	GO:0000977	MF	RNA polymerase II transcription regulatory region sequence-specific DNA binding	1350	458	8.53763971759567e-16	4.66529951787838e-13
missMethyl_gometh	GO	hypermethylated	GO:0000978	MF	RNA polymerase II cis-regulatory region sequence-specific DNA binding	1154	408	2.40980324974384e-16	1.54254948592174e-13
missMethyl_gometh	GO	hypermethylated	GO:0000979	MF	RNA polymerase II core promoter sequence-specific DNA binding	20	3	0.860130752297575	1
missMethyl_gometh	GO	hypermethylated	GO:0000981	MF	DNA-binding transcription factor activity, RNA polymerase II-specific	1318	466	3.47776636867259e-19	4.8697423577338e-16
missMethyl_gometh	GO	hypermethylated	GO:0000987	MF	cis-regulatory region sequence-specific DNA binding	1177	416	3.35214135415565e-16	2.02976688914873e-13
missMethyl_gometh	GO	hypermethylated	GO:0000992	MF	RNA polymerase III cis-regulatory region sequence-specific DNA binding	7	1	0.812964357417938	1
missMethyl_gometh	GO	hypermethylated	GO:0000993	MF	RNA polymerase II complex binding	36	4	0.984375643837612	1
missMethyl_gometh	GO	hypermethylated	GO:0000994	MF	RNA polymerase III core binding	1	0	1.00000000000188	1
missMethyl_gometh	GO	hypermethylated	GO:0000995	MF	RNA polymerase III general transcription initiation factor activity	12	3	0.376900749157823	1
missMethyl_gometh	GO	hypermethylated	GO:0001002	MF	RNA polymerase III type 1 promoter sequence-specific DNA binding	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0001003	MF	RNA polymerase III type 2 promoter sequence-specific DNA binding	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0001006	MF	RNA polymerase III type 3 promoter sequence-specific DNA binding	6	1	0.781043578868521	1
missMethyl_gometh	GO	hypermethylated	GO:0001010	MF	RNA polymerase II sequence-specific DNA-binding transcription factor recruiting activity	1	0	1.00000000001448	1
missMethyl_gometh	GO	hypermethylated	GO:0001016	MF	RNA polymerase III transcription regulatory region sequence-specific DNA binding	8	1	0.83877149802544	1
missMethyl_gometh	GO	hypermethylated	GO:0001018	MF	mitochondrial promoter sequence-specific DNA binding	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0001025	MF	RNA polymerase III general transcription initiation factor binding	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0001042	MF	RNA polymerase I core binding	4	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0001046	MF	core promoter sequence-specific DNA binding	42	7	0.94428245266935	1
missMethyl_gometh	GO	hypermethylated	GO:0001054	MF	RNA polymerase I activity	10	1	0.890570781296942	1
missMethyl_gometh	GO	hypermethylated	GO:0001055	MF	RNA polymerase II activity	11	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0001056	MF	RNA polymerase III activity	10	1	0.842092194126241	1
missMethyl_gometh	GO	hypermethylated	GO:0001067	MF	transcription regulatory region nucleic acid binding	1449	480	5.1375729734584e-14	2.05539615888146e-11
missMethyl_gometh	GO	hypermethylated	GO:0001069	MF	regulatory region RNA binding	1	0	1.00000000004279	1
missMethyl_gometh	GO	hypermethylated	GO:0001091	MF	RNA polymerase II general transcription initiation factor binding	24	5	0.717811936712001	1
missMethyl_gometh	GO	hypermethylated	GO:0001093	MF	TFIIB-class transcription factor binding	4	2	0.354823469550651	1
missMethyl_gometh	GO	hypermethylated	GO:0001094	MF	TFIID-class transcription factor complex binding	10	3	0.356922729919648	1
missMethyl_gometh	GO	hypermethylated	GO:0001096	MF	TFIIF-class transcription factor complex binding	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0001097	MF	TFIIH-class transcription factor complex binding	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0001098	MF	basal transcription machinery binding	60	9	0.965121272733945	1
missMethyl_gometh	GO	hypermethylated	GO:0001099	MF	basal RNA polymerase II transcription machinery binding	60	9	0.965121272733945	1
missMethyl_gometh	GO	hypermethylated	GO:0001100	BP	negative regulation of exit from mitosis	1	0	0.999999999977976	1
missMethyl_gometh	GO	hypermethylated	GO:0001101	BP	response to acid chemical	140	46	0.0193437697481675	0.293815469449454
missMethyl_gometh	GO	hypermethylated	GO:0001109	BP	promoter clearance during DNA-templated transcription	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0001111	BP	RNA polymerase II promoter clearance	3	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0001112	BP	DNA-templated transcription open complex formation	1	0	0.999999999986552	1
missMethyl_gometh	GO	hypermethylated	GO:0001115	BP	protein-DNA-RNA complex organization	1	1	0.190976013393692	1
missMethyl_gometh	GO	hypermethylated	GO:0001117	BP	protein-DNA-RNA complex disassembly	1	1	0.190976013393692	1
missMethyl_gometh	GO	hypermethylated	GO:0001120	BP	protein-DNA complex remodeling	1	0	0.999999999986552	1
missMethyl_gometh	GO	hypermethylated	GO:0001147	MF	transcription termination site sequence-specific DNA binding	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0001156	MF	TFIIIC-class transcription factor complex binding	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0001161	MF	intronic transcription regulatory region sequence-specific DNA binding	11	3	0.789534589536807	1
missMethyl_gometh	GO	hypermethylated	GO:0001162	MF	RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding	8	2	0.791355419050681	1
missMethyl_gometh	GO	hypermethylated	GO:0001163	MF	RNA polymerase I transcription regulatory region sequence-specific DNA binding	10	3	0.382961917949906	1
missMethyl_gometh	GO	hypermethylated	GO:0001164	MF	RNA polymerase I core promoter sequence-specific DNA binding	9	2	0.63835815811508	1
missMethyl_gometh	GO	hypermethylated	GO:0001165	MF	RNA polymerase I cis-regulatory region sequence-specific DNA binding	1	1	0.408891720522477	1
missMethyl_gometh	GO	hypermethylated	GO:0001172	BP	RNA-templated transcription	3	1	0.713378380640133	1
missMethyl_gometh	GO	hypermethylated	GO:0001173	BP	DNA-templated transcriptional start site selection	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0001174	BP	transcriptional start site selection at RNA polymerase II promoter	2	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0001178	BP	regulation of transcriptional start site selection at RNA polymerase II promoter	1	0	1.0000000000148	1
missMethyl_gometh	GO	hypermethylated	GO:0001179	MF	RNA polymerase I general transcription initiation factor binding	1	0	1.00000000002417	1
missMethyl_gometh	GO	hypermethylated	GO:0001181	MF	RNA polymerase I general transcription initiation factor activity	7	2	0.353077461534676	1
missMethyl_gometh	GO	hypermethylated	GO:0001188	BP	RNA polymerase I preinitiation complex assembly	10	2	0.663043496819769	1
missMethyl_gometh	GO	hypermethylated	GO:0001192	BP	maintenance of transcriptional fidelity during transcription elongation	1	0	1.00000000003606	1
missMethyl_gometh	GO	hypermethylated	GO:0001193	BP	maintenance of transcriptional fidelity during transcription elongation by RNA polymerase II	1	0	1.00000000003606	1
missMethyl_gometh	GO	hypermethylated	GO:0001216	MF	DNA-binding transcription activator activity	477	196	3.30342582769124e-12	8.91686171609572e-10
missMethyl_gometh	GO	hypermethylated	GO:0001217	MF	DNA-binding transcription repressor activity	276	102	0.00139279129093294	0.0435203571576871
missMethyl_gometh	GO	hypermethylated	GO:0001221	MF	transcription coregulator binding	116	43	0.0905762155736673	0.741987687017357
missMethyl_gometh	GO	hypermethylated	GO:0001222	MF	transcription corepressor binding	48	18	0.270430607418602	1
missMethyl_gometh	GO	hypermethylated	GO:0001223	MF	transcription coactivator binding	45	15	0.352757489176884	1
missMethyl_gometh	GO	hypermethylated	GO:0001227	MF	DNA-binding transcription repressor activity, RNA polymerase II-specific	266	99	0.00119056854493061	0.0386012991036548
missMethyl_gometh	GO	hypermethylated	GO:0001228	MF	DNA-binding transcription activator activity, RNA polymerase II-specific	470	194	2.79971882051772e-12	7.7438148709727e-10
missMethyl_gometh	GO	hypermethylated	GO:0001325	BP	formation of extrachromosomal circular DNA	15	1	0.983635105311214	1
missMethyl_gometh	GO	hypermethylated	GO:0001401	CC	SAM complex	13	1	0.958055011897511	1
missMethyl_gometh	GO	hypermethylated	GO:0001405	CC	PAM complex, Tim23 associated import motor	4	0	1	1
missMethyl_gometh	GO	hypermethylated	GO:0001408	BP	guanine nucleotide transport	10	3	0.51382235564758	1
missMethyl_gometh	GO	hypermethylated	GO:0001409	MF	guanine nucleotide transmembrane transporter activity	5	2	0.391032959891613	1
missMethyl_gometh	GO	hypermethylated	GO:0001501	BP	skeletal system development	533	229	4.60465802459468e-15	2.14922413297957e-12
missMethyl_gometh	GO	hypermethylated	GO:0001502	BP	cartilage condensation	19	6	0.445027221118263	1
