method	collection	direction	term	ONTOLOGY	TERM	N	DE	P.DE	FDR
missMethyl_gometh	GO	hypomethylated	GO:0000708	BP	meiotic strand invasion	1	0	0.999999999999398	1
missMethyl_gometh	GO	hypomethylated	GO:0000709	BP	meiotic joint molecule formation	1	0	0.999999999999398	1
missMethyl_gometh	GO	hypomethylated	GO:0000710	BP	meiotic mismatch repair	1	0	0.999999999996265	1
missMethyl_gometh	GO	hypomethylated	GO:0000711	BP	meiotic DNA repair synthesis	3	2	0.0597504124274551	1
missMethyl_gometh	GO	hypomethylated	GO:0000712	BP	resolution of meiotic recombination intermediates	16	3	0.582549867161624	1
missMethyl_gometh	GO	hypomethylated	GO:0000715	BP	nucleotide-excision repair, DNA damage recognition	1	0	1.00000000000629	1
missMethyl_gometh	GO	hypomethylated	GO:0000717	BP	nucleotide-excision repair, DNA duplex unwinding	1	0	0.999999999963765	1
missMethyl_gometh	GO	hypomethylated	GO:0000720	BP	pyrimidine dimer repair by nucleotide-excision repair	4	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000721	MF	(R,R)-butanediol dehydrogenase activity	1	0	0.999999999987824	1
missMethyl_gometh	GO	hypomethylated	GO:0000722	BP	telomere maintenance via recombination	14	3	0.454550150317579	1
missMethyl_gometh	GO	hypomethylated	GO:0000723	BP	telomere maintenance	161	17	0.998566190306114	1
missMethyl_gometh	GO	hypomethylated	GO:0000724	BP	double-strand break repair via homologous recombination	185	19	0.999249418219155	1
missMethyl_gometh	GO	hypomethylated	GO:0000725	BP	recombinational repair	191	19	0.999560885522908	1
missMethyl_gometh	GO	hypomethylated	GO:0000727	BP	double-strand break repair via break-induced replication	12	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000729	BP	DNA double-strand break processing	22	1	0.986630042924193	1
missMethyl_gometh	GO	hypomethylated	GO:0000730	BP	DNA recombinase assembly	4	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000731	BP	DNA synthesis involved in DNA repair	42	5	0.888076640805081	1
missMethyl_gometh	GO	hypomethylated	GO:0000732	BP	DNA strand displacement	1	0	1.00000000000394	1
missMethyl_gometh	GO	hypomethylated	GO:0000741	BP	karyogamy	1	0	1.00000000001397	1
missMethyl_gometh	GO	hypomethylated	GO:0000768	BP	syncytium formation by plasma membrane fusion	60	21	0.0317878942951282	0.942682461321165
missMethyl_gometh	GO	hypomethylated	GO:0000773	MF	phosphatidyl-N-methylethanolamine N-methyltransferase activity	1	0	0.999999999985777	1
missMethyl_gometh	GO	hypomethylated	GO:0000774	MF	adenyl-nucleotide exchange factor activity	15	2	0.731921414566097	1
missMethyl_gometh	GO	hypomethylated	GO:0000775	CC	chromosome, centromeric region	256	31	0.99614989343934	1
missMethyl_gometh	GO	hypomethylated	GO:0000776	CC	kinetochore	169	20	0.986617301128672	1
missMethyl_gometh	GO	hypomethylated	GO:0000779	CC	condensed chromosome, centromeric region	181	23	0.975242883273329	1
missMethyl_gometh	GO	hypomethylated	GO:0000781	CC	chromosome, telomeric region	171	16	0.999507454400836	1
missMethyl_gometh	GO	hypomethylated	GO:0000782	CC	telomere cap complex	13	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000783	CC	nuclear telomere cap complex	13	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000785	CC	chromatin	1371	225	0.999999653017572	1
missMethyl_gometh	GO	hypomethylated	GO:0000786	CC	nucleosome	117	8	0.99948787714366	1
missMethyl_gometh	GO	hypomethylated	GO:0000791	CC	euchromatin	62	5	0.993361565878812	1
missMethyl_gometh	GO	hypomethylated	GO:0000792	CC	heterochromatin	82	12	0.914444838156355	1
missMethyl_gometh	GO	hypomethylated	GO:0000793	CC	condensed chromosome	278	34	0.996564345532587	1
missMethyl_gometh	GO	hypomethylated	GO:0000794	CC	condensed nuclear chromosome	79	8	0.976324644224874	1
missMethyl_gometh	GO	hypomethylated	GO:0000795	CC	synaptonemal complex	38	5	0.834671383107515	1
missMethyl_gometh	GO	hypomethylated	GO:0000796	CC	condensin complex	8	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000800	CC	lateral element	13	2	0.716046199142371	1
missMethyl_gometh	GO	hypomethylated	GO:0000801	CC	central element	8	2	0.357262925738945	1
missMethyl_gometh	GO	hypomethylated	GO:0000802	CC	transverse filament	1	1	0.129889667406134	1
missMethyl_gometh	GO	hypomethylated	GO:0000803	CC	sex chromosome	34	3	0.967458670663815	1
missMethyl_gometh	GO	hypomethylated	GO:0000805	CC	X chromosome	11	2	0.694841891114202	1
missMethyl_gometh	GO	hypomethylated	GO:0000806	CC	Y chromosome	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000808	CC	origin recognition complex	8	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000810	MF	diacylglycerol diphosphate phosphatase activity	3	1	0.517285091875012	1
missMethyl_gometh	GO	hypomethylated	GO:0000811	CC	GINS complex	5	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000812	CC	Swr1 complex	13	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000813	CC	ESCRT I complex	11	1	0.931532302947378	1
missMethyl_gometh	GO	hypomethylated	GO:0000814	CC	ESCRT II complex	3	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000815	CC	ESCRT III complex	11	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000819	BP	sister chromatid segregation	234	32	0.989852812127752	1
missMethyl_gometh	GO	hypomethylated	GO:0000820	BP	regulation of glutamine family amino acid metabolic process	7	3	0.125943191039047	1
missMethyl_gometh	GO	hypomethylated	GO:0000821	BP	regulation of arginine metabolic process	5	2	0.231776905035558	1
missMethyl_gometh	GO	hypomethylated	GO:0000822	MF	inositol hexakisphosphate binding	3	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000823	MF	inositol-1,4,5-trisphosphate 6-kinase activity	1	0	0.99999999997135	1
missMethyl_gometh	GO	hypomethylated	GO:0000824	MF	inositol-1,4,5,6-tetrakisphosphate 3-kinase activity	1	0	0.99999999997135	1
missMethyl_gometh	GO	hypomethylated	GO:0000825	MF	inositol-1,3,4,5-tetrakisphosphate 6-kinase activity	2	1	0.440214567514312	1
missMethyl_gometh	GO	hypomethylated	GO:0000827	MF	inositol-1,3,4,5,6-pentakisphosphate kinase activity	5	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000828	MF	inositol hexakisphosphate kinase activity	5	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000829	MF	diphosphoinositol pentakisphosphate kinase activity	5	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000831	MF	inositol hexakisphosphate 6-kinase activity	1	0	0.999999999995578	1
missMethyl_gometh	GO	hypomethylated	GO:0000832	MF	inositol hexakisphosphate 5-kinase activity	5	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000835	CC	ER ubiquitin ligase complex	5	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000836	CC	Hrd1p ubiquitin ligase complex	4	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000839	CC	Hrd1p ubiquitin ligase ERAD-L complex	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000900	MF	mRNA regulatory element binding translation repressor activity	17	4	0.529379546991725	1
missMethyl_gometh	GO	hypomethylated	GO:0000902	BP	cell morphogenesis	983	288	0.000117317783006694	0.0323532005772102
missMethyl_gometh	GO	hypomethylated	GO:0000910	BP	cytokinesis	190	30	0.943656491752162	1
missMethyl_gometh	GO	hypomethylated	GO:0000912	BP	assembly of actomyosin apparatus involved in cytokinesis	9	2	0.58895693410023	1
missMethyl_gometh	GO	hypomethylated	GO:0000915	BP	actomyosin contractile ring assembly	9	2	0.58895693410023	1
missMethyl_gometh	GO	hypomethylated	GO:0000916	BP	actomyosin contractile ring contraction	1	1	0.27048589741523	1
missMethyl_gometh	GO	hypomethylated	GO:0000917	BP	division septum assembly	1	0	0.999999999986852	1
missMethyl_gometh	GO	hypomethylated	GO:0000921	BP	septin ring assembly	1	0	0.999999999971165	1
missMethyl_gometh	GO	hypomethylated	GO:0000922	CC	spindle pole	180	18	0.999806013970525	1
missMethyl_gometh	GO	hypomethylated	GO:0000930	CC	gamma-tubulin complex	19	3	0.809912927155721	1
missMethyl_gometh	GO	hypomethylated	GO:0000931	CC	gamma-tubulin ring complex	9	1	0.837598451563515	1
missMethyl_gometh	GO	hypomethylated	GO:0000932	CC	P-body	99	20	0.571639689533462	1
missMethyl_gometh	GO	hypomethylated	GO:0000938	CC	GARP complex	5	1	0.85061537929902	1
missMethyl_gometh	GO	hypomethylated	GO:0000939	CC	inner kinetochore	18	2	0.801608971141219	1
missMethyl_gometh	GO	hypomethylated	GO:0000940	CC	outer kinetochore	20	1	0.96370820237739	1
missMethyl_gometh	GO	hypomethylated	GO:0000956	BP	nuclear-transcribed mRNA catabolic process	123	17	0.959295455005531	1
missMethyl_gometh	GO	hypomethylated	GO:0000957	BP	mitochondrial RNA catabolic process	6	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000958	BP	mitochondrial mRNA catabolic process	3	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000959	BP	mitochondrial RNA metabolic process	52	4	0.985055188416624	1
missMethyl_gometh	GO	hypomethylated	GO:0000960	BP	regulation of mitochondrial RNA catabolic process	5	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000961	BP	negative regulation of mitochondrial RNA catabolic process	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000962	BP	positive regulation of mitochondrial RNA catabolic process	3	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000963	BP	mitochondrial RNA processing	23	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000964	BP	mitochondrial RNA 5'-end processing	4	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000965	BP	mitochondrial RNA 3'-end processing	8	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000966	BP	RNA 5'-end processing	37	2	0.990266501896024	1
missMethyl_gometh	GO	hypomethylated	GO:0000967	BP	rRNA 5'-end processing	5	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000972	BP	transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery	7	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000973	BP	post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery	3	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000974	CC	Prp19 complex	14	2	0.752272243786982	1
missMethyl_gometh	GO	hypomethylated	GO:0000976	MF	transcription cis-regulatory region binding	1448	248	0.999969785441599	1
missMethyl_gometh	GO	hypomethylated	GO:0000977	MF	RNA polymerase II transcription regulatory region sequence-specific DNA binding	1350	227	0.999975479078948	1
missMethyl_gometh	GO	hypomethylated	GO:0000978	MF	RNA polymerase II cis-regulatory region sequence-specific DNA binding	1154	202	0.999452538172607	1
missMethyl_gometh	GO	hypomethylated	GO:0000979	MF	RNA polymerase II core promoter sequence-specific DNA binding	20	3	0.726448485500962	1
missMethyl_gometh	GO	hypomethylated	GO:0000981	MF	DNA-binding transcription factor activity, RNA polymerase II-specific	1318	233	0.999549765465714	1
missMethyl_gometh	GO	hypomethylated	GO:0000987	MF	cis-regulatory region sequence-specific DNA binding	1177	207	0.999545415338674	1
missMethyl_gometh	GO	hypomethylated	GO:0000992	MF	RNA polymerase III cis-regulatory region sequence-specific DNA binding	7	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0000993	MF	RNA polymerase II complex binding	36	6	0.776598683329544	1
missMethyl_gometh	GO	hypomethylated	GO:0000994	MF	RNA polymerase III core binding	1	0	0.999999999979283	1
missMethyl_gometh	GO	hypomethylated	GO:0000995	MF	RNA polymerase III general transcription initiation factor activity	12	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0001002	MF	RNA polymerase III type 1 promoter sequence-specific DNA binding	3	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0001003	MF	RNA polymerase III type 2 promoter sequence-specific DNA binding	3	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0001006	MF	RNA polymerase III type 3 promoter sequence-specific DNA binding	6	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0001010	MF	RNA polymerase II sequence-specific DNA-binding transcription factor recruiting activity	1	0	0.99999999997064	1
missMethyl_gometh	GO	hypomethylated	GO:0001016	MF	RNA polymerase III transcription regulatory region sequence-specific DNA binding	8	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0001018	MF	mitochondrial promoter sequence-specific DNA binding	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0001025	MF	RNA polymerase III general transcription initiation factor binding	3	1	0.484709500101878	1
missMethyl_gometh	GO	hypomethylated	GO:0001042	MF	RNA polymerase I core binding	4	1	0.565717007015432	1
missMethyl_gometh	GO	hypomethylated	GO:0001046	MF	core promoter sequence-specific DNA binding	42	7	0.841924785618902	1
missMethyl_gometh	GO	hypomethylated	GO:0001054	MF	RNA polymerase I activity	10	1	0.849959363302173	1
missMethyl_gometh	GO	hypomethylated	GO:0001055	MF	RNA polymerase II activity	11	1	0.858167442487325	1
missMethyl_gometh	GO	hypomethylated	GO:0001056	MF	RNA polymerase III activity	10	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0001067	MF	transcription regulatory region nucleic acid binding	1449	248	0.999971710773042	1
missMethyl_gometh	GO	hypomethylated	GO:0001069	MF	regulatory region RNA binding	1	0	1.00000000001144	1
missMethyl_gometh	GO	hypomethylated	GO:0001091	MF	RNA polymerase II general transcription initiation factor binding	24	4	0.748992660414688	1
missMethyl_gometh	GO	hypomethylated	GO:0001093	MF	TFIIB-class transcription factor binding	4	1	0.67348821700441	1
missMethyl_gometh	GO	hypomethylated	GO:0001094	MF	TFIID-class transcription factor complex binding	10	2	0.543335568227609	1
missMethyl_gometh	GO	hypomethylated	GO:0001096	MF	TFIIF-class transcription factor complex binding	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0001097	MF	TFIIH-class transcription factor complex binding	3	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0001098	MF	basal transcription machinery binding	60	10	0.80146369317262	1
missMethyl_gometh	GO	hypomethylated	GO:0001099	MF	basal RNA polymerase II transcription machinery binding	60	10	0.80146369317262	1
missMethyl_gometh	GO	hypomethylated	GO:0001100	BP	negative regulation of exit from mitosis	1	0	0.999999999973083	1
missMethyl_gometh	GO	hypomethylated	GO:0001101	BP	response to acid chemical	140	31	0.467940001156304	1
missMethyl_gometh	GO	hypomethylated	GO:0001109	BP	promoter clearance during DNA-templated transcription	3	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0001111	BP	RNA polymerase II promoter clearance	3	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0001112	BP	DNA-templated transcription open complex formation	1	0	0.999999999954475	1
missMethyl_gometh	GO	hypomethylated	GO:0001115	BP	protein-DNA-RNA complex organization	1	0	0.999999999978585	1
missMethyl_gometh	GO	hypomethylated	GO:0001117	BP	protein-DNA-RNA complex disassembly	1	0	0.999999999978585	1
missMethyl_gometh	GO	hypomethylated	GO:0001120	BP	protein-DNA complex remodeling	1	0	0.999999999954475	1
missMethyl_gometh	GO	hypomethylated	GO:0001147	MF	transcription termination site sequence-specific DNA binding	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0001156	MF	TFIIIC-class transcription factor complex binding	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0001161	MF	intronic transcription regulatory region sequence-specific DNA binding	11	2	0.870653100850197	1
missMethyl_gometh	GO	hypomethylated	GO:0001162	MF	RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding	8	1	0.921928726107892	1
missMethyl_gometh	GO	hypomethylated	GO:0001163	MF	RNA polymerase I transcription regulatory region sequence-specific DNA binding	10	1	0.880460294920224	1
missMethyl_gometh	GO	hypomethylated	GO:0001164	MF	RNA polymerase I core promoter sequence-specific DNA binding	9	1	0.863362436512084	1
missMethyl_gometh	GO	hypomethylated	GO:0001165	MF	RNA polymerase I cis-regulatory region sequence-specific DNA binding	1	0	0.999999999987033	1
missMethyl_gometh	GO	hypomethylated	GO:0001172	BP	RNA-templated transcription	3	1	0.625375421544817	1
missMethyl_gometh	GO	hypomethylated	GO:0001173	BP	DNA-templated transcriptional start site selection	2	1	0.244019678274324	1
missMethyl_gometh	GO	hypomethylated	GO:0001174	BP	transcriptional start site selection at RNA polymerase II promoter	2	1	0.244019678274324	1
missMethyl_gometh	GO	hypomethylated	GO:0001178	BP	regulation of transcriptional start site selection at RNA polymerase II promoter	1	1	0.133945954216065	1
missMethyl_gometh	GO	hypomethylated	GO:0001179	MF	RNA polymerase I general transcription initiation factor binding	1	0	1.00000000000228	1
missMethyl_gometh	GO	hypomethylated	GO:0001181	MF	RNA polymerase I general transcription initiation factor activity	7	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0001188	BP	RNA polymerase I preinitiation complex assembly	10	1	0.885343313547262	1
missMethyl_gometh	GO	hypomethylated	GO:0001192	BP	maintenance of transcriptional fidelity during transcription elongation	1	0	0.999999999994286	1
missMethyl_gometh	GO	hypomethylated	GO:0001193	BP	maintenance of transcriptional fidelity during transcription elongation by RNA polymerase II	1	0	0.999999999994286	1
missMethyl_gometh	GO	hypomethylated	GO:0001216	MF	DNA-binding transcription activator activity	477	92	0.957937076341164	1
missMethyl_gometh	GO	hypomethylated	GO:0001217	MF	DNA-binding transcription repressor activity	276	61	0.768551487318499	1
missMethyl_gometh	GO	hypomethylated	GO:0001221	MF	transcription coregulator binding	116	26	0.815547828949024	1
missMethyl_gometh	GO	hypomethylated	GO:0001222	MF	transcription corepressor binding	48	13	0.527518044133972	1
missMethyl_gometh	GO	hypomethylated	GO:0001223	MF	transcription coactivator binding	45	10	0.719735327117333	1
missMethyl_gometh	GO	hypomethylated	GO:0001227	MF	DNA-binding transcription repressor activity, RNA polymerase II-specific	266	59	0.755448802718026	1
missMethyl_gometh	GO	hypomethylated	GO:0001228	MF	DNA-binding transcription activator activity, RNA polymerase II-specific	470	90	0.964558224477073	1
missMethyl_gometh	GO	hypomethylated	GO:0001325	BP	formation of extrachromosomal circular DNA	15	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0001401	CC	SAM complex	13	1	0.935450458311156	1
missMethyl_gometh	GO	hypomethylated	GO:0001405	CC	PAM complex, Tim23 associated import motor	4	1	0.456965083231564	1
missMethyl_gometh	GO	hypomethylated	GO:0001408	BP	guanine nucleotide transport	10	2	0.660735367407737	1
missMethyl_gometh	GO	hypomethylated	GO:0001409	MF	guanine nucleotide transmembrane transporter activity	5	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0001501	BP	skeletal system development	533	123	0.556401347060398	1
missMethyl_gometh	GO	hypomethylated	GO:0001502	BP	cartilage condensation	19	6	0.284413135548461	1
missMethyl_gometh	GO	hypomethylated	GO:0001503	BP	ossification	451	91	0.902555790550635	1
missMethyl_gometh	GO	hypomethylated	GO:0001504	BP	neurotransmitter uptake	46	18	0.0149442444131977	0.687075372366607
missMethyl_gometh	GO	hypomethylated	GO:0001507	BP	acetylcholine catabolic process in synaptic cleft	2	0	1	1
missMethyl_gometh	GO	hypomethylated	GO:0001508	BP	action potential	177	56	0.00391577474161176	0.320178895295876
missMethyl_gometh	GO	hypomethylated	GO:0001510	BP	RNA methylation	81	3	0.999911079866389	1
missMethyl_gometh	GO	hypomethylated	GO:0001512	MF	dihydronicotinamide riboside quinone reductase activity	1	0	0.999999999966403	1
missMethyl_gometh	GO	hypomethylated	GO:0001514	BP	selenocysteine incorporation	9	1	0.83507191008999	1
missMethyl_gometh	GO	hypomethylated	GO:0001515	MF	opioid peptide activity	4	1	0.550678309955517	1
missMethyl_gometh	GO	hypomethylated	GO:0001516	BP	prostaglandin biosynthetic process	31	7	0.233091719578024	1
missMethyl_gometh	GO	hypomethylated	GO:0001517	MF	N-acetylglucosamine 6-O-sulfotransferase activity	7	2	0.409329069781506	1
missMethyl_gometh	GO	hypomethylated	GO:0001518	CC	voltage-gated sodium channel complex	15	8	0.00459484635674628	0.357792499455009
